  resultados de mdend2Qu com arquivo plex_m2_11.dat            
   146   0.200000E+01   0.484262E-02
   147   0.200000E+01   0.484262E-02
   148   0.244949E+01   0.593097E-02
   149   0.424264E+01   0.102727E-01
   150   0.173205E+01   0.419383E-02
   151   0.223607E+01   0.541421E-02
   152   0.300000E+01   0.726392E-02
   153   0.932738E+01   0.225845E-01
   154   0.489898E+01   0.118619E-01
   155   0.380263E+02   0.960260E-01
   156   0.200000E+01   0.505051E-02
   157   0.200000E+01   0.505051E-02
   158   0.244949E+01   0.618558E-02
   159   0.424264E+01   0.107137E-01
   160   0.173205E+01   0.437387E-02
   161   0.223607E+01   0.564664E-02
   162   0.959166E+01   0.242214E-01
   163   0.282843E+01   0.714249E-02
   164   0.374166E+01   0.944863E-02
   165   0.367151E+02   0.966187E-01
   166   0.200000E+01   0.526316E-02
   167   0.200000E+01   0.526316E-02
   168   0.200000E+01   0.526316E-02
   169   0.200000E+01   0.526316E-02
   170   0.282843E+01   0.744323E-02
   171   0.244949E+01   0.644603E-02
   172   0.424264E+01   0.111648E-01
   173   0.529150E+01   0.139250E-01
   174   0.314960E+02   0.874890E-01
   175   0.200000E+01   0.555556E-02
   176   0.200000E+01   0.555556E-02
   177   0.200000E+01   0.555556E-02
   178   0.200000E+01   0.555556E-02
   179   0.200000E+01   0.555556E-02
   180   0.282843E+01   0.785674E-02
   181   0.200000E+01   0.555556E-02
   182   0.346410E+01   0.962250E-02
   183   0.346410E+01   0.962250E-02
   184   0.290172E+02   0.850945E-01
   185   0.200000E+01   0.586510E-02
   186   0.200000E+01   0.586510E-02
   187   0.200000E+01   0.586510E-02
   188   0.200000E+01   0.586510E-02
   189   0.244949E+01   0.718325E-02
   190   0.424264E+01   0.124418E-01
   191   0.264575E+01   0.775880E-02
   192   0.105830E+02   0.310352E-01
   193   0.350143E+02   0.107406E+00
   194   0.200000E+01   0.613497E-02
   195   0.200000E+01   0.613497E-02
   196   0.200000E+01   0.613497E-02
   197   0.200000E+01   0.613497E-02
   198   0.200000E+01   0.613497E-02
